Symbol,Date,Open,High,Low,Close,Volume,Turnover
NFS,11/9/2023,286,286,281,284,"4,767.00","1,352,318.00"
NFS,11/8/2023,291.9,291.9,286,289.5,"3,131.00","904,199.00"
NFS,11/7/2023,286,299,282.5,288,"1,275.00","366,671.50"
NFS,11/6/2023,285,293.9,282,282,"6,684.00","1,916,788.70"
NFS,11/5/2023,286,286,280.6,280.6,"2,904.00","822,459.00"
NFS,11/2/2023,290,290,283.5,284,"2,656.00","755,054.00"
NFS,11/1/2023,289,290.2,287.1,287.1,"5,667.00","1,633,466.60"
NFS,10/31/2023,288,291.8,287.2,289,"3,072.00","887,910.40"
NFS,10/30/2023,291.9,294,288.5,293,"6,753.00","1,972,096.50"
NFS,10/29/2023,297,297,281.1,288.6,"3,915.00","1,118,556.80"
NFS,10/19/2023,302,302,292.1,292.5,"4,499.00","1,336,943.40"
NFS,10/18/2023,300,303.8,296.2,298,"4,688.00","1,408,535.80"
NFS,10/17/2023,295,305.1,294.5,295.1,"6,277.00","1,868,097.00"
NFS,10/16/2023,298,298,289,291,"5,641.00","1,646,339.90"
NFS,10/12/2023,302,302,290,294,"11,830.00","3,477,459.60"
NFS,10/11/2023,303,303.5,295,298,"14,115.00","4,209,734.00"
NFS,10/10/2023,298,308,296.1,300,"5,508.00","1,647,989.10"
NFS,10/9/2023,298,308,298,304,"5,227.00","1,582,402.50"
NFS,10/8/2023,297.1,306.9,297.1,304,"16,815.00","5,076,916.40"
NFS,10/5/2023,310,313,303,303.1,"8,233.00","2,524,913.60"
NFS,10/4/2023,305,312,305,309.5,"10,787.00","3,328,399.50"
NFS,10/3/2023,308,309,301.9,307.8,"7,051.00","2,138,150.60"
NFS,10/2/2023,302.3,311,302,307,"9,722.00","2,984,115.00"
NFS,10/1/2023,309,310,305.1,307,"10,566.00","3,239,516.90"
NFS,9/27/2023,316,317,310.1,314.8,"11,868.00","3,731,401.30"
NFS,9/26/2023,319,325,316,321,"14,877.00","4,752,461.50"
NFS,9/25/2023,311,322.3,311,314.9,"12,173.00","3,844,058.60"
NFS,9/24/2023,321,325,311,317,"24,413.00","7,732,976.70"
NFS,9/21/2023,319,329.9,315,322,"25,128.00","8,156,347.60"
NFS,9/19/2023,294.7,314,294,314,"16,310.00","4,954,555.60"
NFS,9/18/2023,290.1,301,289.5,299.9,"6,203.00","1,848,600.40"
NFS,9/17/2023,302,305,292.2,295,"11,969.00","3,556,105.00"
NFS,9/13/2023,301.4,307,296,306,"13,883.00","4,207,409.50"
NFS,9/12/2023,301,301,293,295.8,"10,820.00","3,214,440.90"
NFS,9/11/2023,291.8,302,290.1,300,"10,807.00","3,215,025.20"
NFS,9/10/2023,290,293.9,285,288,"7,917.00","2,287,273.50"
NFS,9/7/2023,288,293.7,283.1,286,"7,759.00","2,213,876.40"
NFS,9/5/2023,295,298.9,289.1,292.8,"8,422.00","2,464,591.40"
NFS,9/4/2023,292,298,292,295,"8,574.00","2,529,713.80"
NFS,9/3/2023,295,298.8,292,294,"8,643.00","2,541,331.00"
NFS,8/30/2023,303,305,297.2,298,"4,346.00","1,301,564.50"
NFS,8/29/2023,300,305,298.5,300,"4,947.00","1,482,912.00"
NFS,8/28/2023,302,308,299,300,"5,505.00","1,670,363.00"
NFS,8/27/2023,303,307.9,297,302.8,"11,590.00","3,472,587.90"
NFS,8/24/2023,314,314,305,308,"13,246.00","4,082,326.60"
NFS,8/23/2023,303,318,303,316.3,"11,769.00","3,708,895.10"
NFS,8/22/2023,295.2,310.9,295,308.9,"11,541.00","3,493,728.10"
NFS,8/21/2023,301.1,305.9,297,299,"17,990.00","5,391,303.00"
NFS,8/20/2023,311,315,305,305.3,"5,394.00","1,654,945.50"
NFS,8/17/2023,314,314.2,308,310,"18,005.00","5,607,748.30"
NFS,8/16/2023,316,316,305.2,308,"16,624.00","5,143,178.90"
NFS,8/15/2023,312,322,309,312,"19,668.00","6,151,100.00"
NFS,8/14/2023,316,328.4,316,317,"17,254.00","5,546,244.10"
NFS,8/13/2023,330,330,318,322,"14,576.00","4,698,360.80"
NFS,8/10/2023,323.9,329,315.6,323.9,"24,240.00","7,868,154.50"
NFS,8/9/2023,311,318,303.1,318,"26,432.00","8,264,981.60"
NFS,8/8/2023,311.1,317.4,305.4,307,"17,681.00","5,477,338.60"
NFS,8/7/2023,318,320,309,314.9,"22,858.00","7,180,686.80"
NFS,8/6/2023,326.4,328.4,310,311.9,"61,524.00","19,552,487.80"
NFS,8/3/2023,338,338,329,333,"15,684.00","5,232,855.60"
NFS,8/2/2023,320,334.9,320,334.9,"34,268.00","11,321,740.80"
NFS,8/1/2023,340.6,340.6,323,326,"36,408.00","11,944,593.00"
NFS,7/31/2023,335,340,328.3,334,"31,405.00","10,492,916.60"
NFS,7/30/2023,342,342,328,329.9,"29,724.00","9,844,273.20"
NFS,7/27/2023,343,350.8,333.2,336.1,"33,681.00","11,511,835.90"
NFS,7/26/2023,336.1,348.8,336.1,342.9,"28,298.00","9,705,065.90"
NFS,7/25/2023,356.9,356.9,339,342.9,"61,503.00","21,055,335.60"
NFS,7/24/2023,361,361,348,350,"39,042.00","13,810,313.80"
NFS,7/23/2023,360.8,365,350,359.4,"50,242.00","17,922,466.70"
NFS,7/20/2023,364,364,352.4,353.9,"43,586.00","15,453,939.90"
NFS,7/19/2023,371,371,356,357,"37,862.00","13,632,602.40"
NFS,7/18/2023,377,377,358.1,364,"56,943.00","20,870,448.80"
NFS,7/17/2023,358,372,347.6,369.9,"53,039.00","19,334,141.20"
NFS,7/16/2023,360,360,348,351,"56,821.00","20,065,981.30"
NFS,7/13/2023,360,366.8,350,353,"62,073.00","22,168,420.10"
NFS,7/12/2023,387.6,390,359,360,"139,441.00","51,030,755.90"
NFS,7/11/2023,375.2,388.9,360,380,"107,378.00","40,381,968.30"
NFS,7/10/2023,352.9,372,347,368,"166,418.00","59,845,501.50"
NFS,7/9/2023,335,347,332,346,"101,114.00","34,680,604.30"
NFS,7/6/2023,338,338.1,327,331.9,"55,827.00","18,516,447.70"
NFS,7/5/2023,329.6,346.8,326.4,331.8,"202,397.00","68,364,692.00"
NFS,7/4/2023,320,328,316.2,323.2,"42,308.00","13,620,749.80"
NFS,7/3/2023,315.3,327,312.8,314,"67,968.00","21,804,772.00"
NFS,7/2/2023,326.9,336.9,315.1,317.7,"80,442.00","26,263,398.80"
NFS,6/28/2023,338.6,338.6,319,320.5,"60,964.00","19,829,113.60"
NFS,6/27/2023,334.5,339,327,332,"82,907.00","27,612,940.30"
NFS,6/26/2023,328.4,335,321,328,"104,331.00","34,346,587.30"
NFS,6/25/2023,314.2,323,307.8,322,"45,476.00","14,482,097.90"
